,,,,,,,2,Um pouco,,,
,,,,,,,3,Moderadamente,,,
,,,,,,,4,Intensamente,,,
,,,,,,,5,Muito intensamente,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1059,1,Q128,Q128,Algum médico já lhe deu algum diagnóstico de outra doença crônica (física ou mental) ou doença de longa duração (de mais de 6 meses de duração)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1060,1,Q132,Q132,"Nas últimas duas semanas, o(a) Sr(a) fez uso de algum medicamento para dormir? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1061,2,Q133,Q133,"Nas últimas duas semanas, por quantos dias usou o medicamento para dormir? ",,1 a 14,Número de dias,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1063,1,Q134,Q134,O medicamento que o(a) Sr(a) usa (usou) para dormir foi receitado por médico?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
 Módulo R - Saúde da Mulher (Para mulheres de 15 anos ou mais de idade),,,,,,,,,,,
,1064,1,R00101,R1a,Quando foi a última vez que a Sra fez exame preventivo para câncer de colo do útero,,1,Há menos de 1 ano ,,,
,,,,,,,2, De 1 ano a menos de 2 anos,,,
,,,,,,,3,De 2 anos a menos de 3 anos,,,
,,,,,,,4,Há 3 anos ou mais ,,,
,,,,,,,5,Nunca fez,,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1065,2,R002010,R2a, Qual o principal motivo da Sra não ter feito exame preventivo nos últimos três anos,,01,Nunca teve relações sexuais,,,
,,,,,,,02,Não acha necessário,,,
,,,,,,,03,Tem vergonha,,,
,,,,,,,04,Não foi orientada para fazer o exame ,,,
,,,,,,,05,Não sabe quem procurar ou aonde ir,,,
,,,,,,,06,Tem dificuldades financeiras,,,
,,,,,,,07,O tempo de espera no serviço de saúde era muito grande,,,
,,,,,,,08,O serviço de saúde era distante ou teve dificuldade de transporte,,,
,,,,,,,09,O horário de funcionamento do serviço era incompatível com suas atividades de trabalho ou domésticas,,,
,,,,,,,10,Não conseguiu marcar consulta pelo plano de saúde,,,
,,,,,,,11,"Está marcado, mas ainda não realizou",,,
,,,,,,,12,Fez cirurgia de retirada do útero/histerectomia,,,
,,,,,,,13,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1067,1,R004,R4," A Sra pagou algum valor pelo último exame preventivo para câncer do colo do útero? (Entrevistador: Se a entrevistada responder que pagou, mas teve reembolso, marque a opção 2)",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1068,1,R005,R5,O último exame preventivo para câncer do colo do útero foi feito através do Sistema Único de Saúde (SUS),,1,Sim,,,
,,,,,,,2,Não ,,,
,,,,,,,3,Não sabe\Não lembra,,,
,,,,,,,,Não aplicável,,,
,1069,1,R00601,R6a,Quanto tempo depois de ter realizado o último exame preventivo a Sra recebeu o resultado,,1,Menos de 1 mês depois,,,
,,,,,,,2,De 1 mês a menos de 3 meses depois,,,
,,,,,,,3,De 3 meses a menos de 6 meses depois,,,
,,,,,,,4,6 meses ou mais depois,,,
,,,,,,,5,Ainda não recebi,,,
,,,,,,,6,Nunca recebi,,,
,,,,,,,7,Nunca fui buscar,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1070,1,R007,R7,"Após receber o resultado do exame, a Sra foi encaminhada a alguma consulta com ginecologista ou outro médico especialista",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não houve encaminhamento pois, todas as minhas consultas por este motivo foram com médico especialista ",,,
,,,,,,,9 ,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1071,1,R008,R8, A Sra foi à consulta,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1072,2,R009010,R9a,Qual o principal motivo da Sra não ter ido à consulta,,01,"A consulta está marcada, mas ainda não foi à consulta",,,
,,,,,,,02,Não achou necessário,,,
,,,,,,,03,Não sabia quem procurar ou aonde ir,,,
,,,,,,,04,Estava com dificuldades financeiras,,,
,,,,,,,05,Não conseguiu marcar,,,
,,,,,,,06,O tempo de espera no serviço de saúde era muito grande,,,
,,,,,,,07,Não conseguiu marcar consulta pelo plano de saúde,,,
,,,,,,,08,O serviço de saúde era distante ou eve dificuldades de transporte,,,
,,,,,,,09,O horário de funcionamento do serviço de saúde era incompatível com as atividades de trabalho ou domésticas,,,
,,,,,,,10,Outro,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1074,1,R010,R10,A sra já foi submetida a cirurgia para retirada do útero? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1075,1,R011,R11,"Segundo o médico, qual o motivo da retirada do útero? ",,1,Mioma uterino,,,
,,,,,,,2,Prolapso do útero (útero caído),,,
,,,,,,,3,Endometriose,,,
,,,,,,,4,Câncer ginecológico,,,
,,,,,,,5,Complicações da gravidez ou parto,,,
,,,,,,,6,Sangramento vaginal anormal,,,
,,,,,,,7,Outro,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1076,2,R012,R12,Que idade a sra tinha quando foi submetida à cirurgia? ,,08 a 80,Número de anos,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1078,1,R013,R13,Quando foi a última vez que um médico ou enfermeiro fez o exame clínico das suas mamas,,1,Menos de 1 ano atrás,,,
,,,,,,,2,De 1 ano a menos de 2 anos atrás,,,
,,,,,,,3,De 2 anos a menos de 3 anos atrás,,,
,,,,,,,4,3 anos ou mais atrás,,,
,,,,,,,5,Nunca fez,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1079,1,R014,R14, Algum médico já lhe solicitou um exame de mamografia,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1080,1,R015,R15, A Sra fez o exame de mamografia,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1081,1,R01701,R17a,Quando foi a última vez que a Sra fez um exame de mamografia,,1, Menos de 1 ano atrás,,,
,,,,,,,2, De 1 ano a menos de 2 anos,,,
,,,,,,,3, De 2 anos a menos de 3 anos,,,
,,,,,,,4, 3 anos ou mais atrás,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1082,1,R019,R19,A Sra pagou algum valor pela última mamografia?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1083,1,R020,R20,A última mamografia foi feita através do Sistema Único de Saúde (SUS),,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe\Não lembra,,,
,,,,,,,,Não aplicável,,,
,1084,1,R02101,R21a,Quanto tempo depois de ter realizado o último exame de mamografia a Sra recebeu o resultado,,1,Menos de 1 mês depois,,,
,,,,,,,2,Entre 1 mês e menos de 3 meses depois,,,
,,,,,,,3,Entre 3 meses e menos de 6 meses depois,,,
,,,,,,,4,6 meses ou mais depois,,,
,,,,,,,5,Nunca recebi,,,
,,,,,,,6,Nunca fui buscar,,,
,,,,,,,7,Ainda não recebi,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1085,1,R022,R22,"Após receber o resultado da mamografia, a Sra foi encaminhada para consulta com médico especialista",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,"Não houve encaminhamento, pois todas as minhas consultas por este motivo foram com médico especialista ",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1086,1,R023,R23,A Sra foi à consulta com o especialista,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1087,2,R02402,R24a,Qual o principal motivo da Sra não ter ido à consulta com o especialista,,01,"A consulta está marcada, mas ainda não foi à consulta",,,
,,,,,,,02,Não conseguiu marcar,,,
,,,,,,,03,Não achou necessário,,,
,,,,,,,04,Não sabia quem procurar ou aonde ir,,,
,,,,,,,05,Estava com dificuldades financeiras,,,
,,,,,,,06,O tempo de espera no serviço de saúde era muito grande,,,
,,,,,,,07,Não conseguiu marcar consulta pelo plano de saúde,,,
,,,,,,,08,O serviço de saúde era distante ou teve dificuldade de transporte,,,
,,,,,,,09,O horário de funcionamento do serviço de saúde era incompatível com as atividades de trabalho ou domésticas,,,
,,,,,,,10,Outro ,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1089,2,R025,R25,Com que idade a sra ficou menstruada pela primeira vez?  ,,08 a 18,Número de anos,,,
,,,,,,,00,Não sabe,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1091,1,R026,R26,A sra ainda fica menstruada? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1092,2,R027,R27,Com que idade a sra parou de menstruar? ,,10 a 60,Número de anos,,,
,,,,,,,00,Não sabe,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1094,1,R028,R28,A sra já entrou na menopausa? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sei,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1095,1,R029,R29,"Alguma vez a sra fez ou faz tratamento hormonal para alívio dos sintomas da menopausa (com comprimidos, adesivos, gel ou injeções)? ",,1,"Sim, faz atualmente",,,
,,,,,,,2,"Sim, já fez mas não faz mais",,,
,,,,,,,3,"Não, nunca fez",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1096,1,R030,R30,Este medicamento foi receitado por médico?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1097,1,R031,R31,"Nos últimos 12 meses, a sra teve relações sexuais? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Recusou-se a responder,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1098,1,R032,R32,"Nos últimos 12 meses, a sra participou de grupo de planejamento familiar?",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1099,1,R033,R33,E o seu parceiro participou de grupo de planejamento familiar? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1100,1,R034,R34,A sra usa algum método para evitar a gravidez atualmente?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1101,1,R035,R35,Qual o principal motivo de não evitar a gravidez?,,1,Quer engravidar ou não se incomoda de engravidar,,,
,,,,,,,2,Por motivos religiosos,,,
,,,,,,,3,Não sabe como evitar,,,
,,,,,,,4,Não sabe aonde ir ou quem procurar para lhe dar orientações,,,
,,,,,,,5,Está grávida,,,
,,,,,,,6,Ligou as trompas,,,
,,,,,,,7,O companheiro fez vasectomia,,,
,,,,,,,8,Não tem relações sexuais com homens,,,
,,,,,,,9,Outro,,,
,,,,,,,,Não aplicável,,,
,1102,1,R03601,R36,Pilula?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1103,1,R03602,R36,Tabela?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1104,1,R03603,R36,Camisinha masculina?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1105,1,R03604,R36,Camisinha feminina?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1106,1,R03605,R36,Diafragma?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1107,1,R03606,R36,DIU?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1108,1,R03607,R36,Contraceptivo injetável?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1109,1,R03608,R36,Implantes (Norplant)?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1110,1,R03609,R36,Creme/óvulo?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1111,1,R03610,R36,Píulula do dia seguinte?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1112,1,R03611,R36,Outro,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1113,1,R037,R37,A sra e/ou seu companheiro já fizeram ou fazem algum tratamento para engravidar? ,,1,"Sim, fazem atualmente",,,
,,,,,,,2,"Sim, já fizeram",,,
,,,,,,,3,Nunca fizeram,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1114,1,R038,R38,Há quanto tempo a sra está tentando engravidar?,,1,Há menos de 6 meses,,,
,,,,,,,2,De 6 meses a menos de 1 ano,,,
,,,,,,,3,Há 1 ano ou mais,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
Módulo S - Atendimento Pré-Natal  (Para mulheres de 15 anos ou mais de idade),,,,,,,,,,,
,1115,1,S065,S65,"Alguma vez ficou grávida, mesmo que a gravidez não tenha chegado até o final?",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1116,2,S066,S66,Quantos partos a Sra já teve?,,00 a 30,Número de partos,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1118,2,S06701,S67,Em que data foi o último parto?,,1 a 31,Dia,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1120,2,S06702,S67,Em que data foi o último parto?,,1 a 12,Mês,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1122,4,S06703,S67,Em que data foi o último parto?,,1908 a 2020,Ano,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
"No caso de mais um parto, os quesitos S68 a S139 referem-se ao parto mais recente.",,,,,,,,,,,
,1126,1,S068,S68,Quando estava grávida fez alguma consulta de pré-natal?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1127,2,S06901,S69,Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?,,1 a 41,Número de semanas,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1129,2,S06902,S69,Quantas tempo de gravidez tinha quando fez a primeira consulta pré-natal?,,1 a 9,Número de meses,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1131,1,S070,S70,Quantas consultas de pré-natal fez durante esta gravidez?,,1,Uma,,,
,,,,,,,2,Duas,,,
,,,,,,,3,Três,,,
,,,,,,,4,Quatro,,,
,,,,,,,5,Cinco,,,
,,,,,,,6,Seis,,,
,,,,,,,7,Sete ou mais,,,
,,,,,,,8,Não sabe\Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1132,1,S071,S71,Você fez a maioria das consultas do pré-natal em serviço de saúde de: ,,1,Unidade básica de saúde (posto ou centro de saúde ou unidade de saúde da família). ,,,
,,,,,,,2,"Policlínica pública, PAM (Posto de Assistência Médica) ou Centro de Especialidades público",,,
,,,,,,,3,"UPA (Unidade de Pronto Atendimento), outro tipo de pronto atendimento público (24 horas), pronto-socorro ou emergência de hospital público.",,,
,,,,,,,4,Ambulatório de hospital público.,,,
,,,,,,,5,"Consultório particular, clínica privada ou ambulatório de hospital privado.",,,
,,,,,,,6,Pronto-atendimento ou emergência de hospital privado.,,,
,,,,,,,7,No domicílio,,,
,,,,,,,8,Outro serviço,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1133,1,S072,S72,Pagou por alguma consulta de pré-natal? ,,1,"Sim, todas                  ",,,
,,,,,,,2,"Sim, algumas",,,
,,,,,,,3,"Não, nenhuma",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1134,1,S073,S73,As consultas do pré-natal foram feitas através do Sistema Único de Saúde (SUS)?,,1,"Sim, todas                  ",,,
,,,,,,,2,"Sim, algumas",,,
,,,,,,,3,"Não, nenhuma",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1135,1,S074,S74,"Nesta gravidez, quem a atendeu na maioria das consultas?",,1,Médico (a),,,
,,,,,,,2,Enfermeiro (a),,,
,,,,,,,3,Técnino (a)/ Auxiliar de enfermagem,,,
,,,,,,,4,Parteira,,,
,,,,,,,5,Outro (a) profissional de saúde,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1136,1,S075,S75,"Nesta gravidez, você tinha uma caderneta/cartão da gestante? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1137,1,S076,S76,"Nesta gravidez, você fez algum exame de sangue, sem considerar o teste de gravidez? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1138,1,S077,S77,"Nesta gravidez, você fez algum exame de urina, sem considerar o teste de gravidez? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,1139,1,S07901,S79,"Durante o pré-natal, em quantas consultas mediram sua pressão arterial?",,1,Todas,,,
,,,,,,,2,Algumas,,,
,,,,,,,3,Nenhuma,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1140,1,S07902,S79,"Durante o pré-natal, em quantas consultas mediram o seu peso?",,1,Todas,,,
,,,,,,,2,Algumas,,,
,,,,,,,3,Nenhuma,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1141,1,S07903,S79,"Durante o pré-natal, em quantas consultas mediram sua barriga?",,1,Todas,,,
,,,,,,,2,Algumas,,,
,,,,,,,3,Nenhuma,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1142,1,S07904,S79,"Durante o pré-natal, em quantas consultas ouviram o coração do bebê?",,1,Todas,,,
,,,,,,,2,Algumas,,,
,,,,,,,3,Nenhuma,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1143,1,S07905,S79,"Durante o pré-natal, em quantas consultas examinaram suas mamas?",,1,Todas,,,
,,,,,,,2,Algumas,,,
,,,,,,,3,Nenhuma,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1144,1,S080,S80,Durante o pré-natal de (nome) foi realizado teste∕ exame para sífilis? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1145,1,S081,S81,Recebeu ou foi informada sobre o resultado do teste∕ exame para sífilis antes do parto?,,1,Sim,,,
,,,,,,,2,"Não, recebeu apenas após o parto",,,
,,,,,,,3,"Não, nunca recebeu",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1146,1,S082,S82,Qual foi o resultado do teste / exame para sífilis? ,,1,Positivo,,,
,,,,,,,2,Negativo,,,
,,,,,,,3,Recusou-se a responder,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1147,1,S083,S83,Recebeu tratamento para sífilis? ,,1,"Sim, antes do parto",,,
,,,,,,,2,"Sim, depois do parto",,,
,,,,,,,3,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1148,1,S084,S84,Foi solicitado teste/exame de sífilis para o seu parceiro(a)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1149,1,S085,S85,O seu parceiro recebeu o resultado do teste∕ exame para sífilis antes do parto?,,1,Sim,,,
,,,,,,,2,"Não, recebeu apenas após o parto",,,
,,,,,,,3,"Não, nunca recebeu",,,
,,,,,,,4,Não sabe/Não lembra,,,
,,,,,,,5,Não fez o exame,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1150,1,S086,S86,Qual foi o resultado do teste∕ exame para sífilis do seu parceiro?,,1,Positivo,,,
,,,,,,,2,Negativo,,,
,,,,,,,3,Recusou-se a responder,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1151,1,S087,S87,O seu parceiro foi tratado?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1152,1,S088,S88,Durante o pré-natal foi realizado teste∕ exame para hepatite B? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1153,1,S089,S89,Recebeu o resultado da Hepatite B antes do parto? ,,1,Sim,,,
,,,,,,,2,"Não, recebeu apenas após o parto",,,
,,,,,,,3,"Não, nunca recebeu",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1154,1,S090,S90,Durante o pré-natal foi solicitado o teste∕ exame para HIV/AIDS?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1155,1,S091,S91,Neste pré-natal foi realizado teste∕ exame para HIV/AIDS?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1156,1,S092,S92,Recebeu o resultado do teste∕ exame para HIV/AIDS antes do parto? ,,1,Sim,,,
,,,,,,,2,"Não, recebeu apenas após o parto",,,
,,,,,,,3,"Não, nunca recebeu",,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1157,1,S095,S95,Durante o pré-natal a Sra foi orientada a usar preservativo?,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1158,1,S096,S96,Quanto tempo antes do parto a Sra foi à última consulta do pré-natal?,,1,Até 1 semana,,,
,,,,,,,2,Mais de 1 semana a 2 semanas,,,
,,,,,,,3,Mais de 2 semanas,,,
,,,,,,,4,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1159,1,S097,S97,Durante este pré-natal você foi informada/orientada pelo serviço de saúde/profissional de saúde sobre a maternidade para qual deveria se dirigir no momento do parto? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1160,1,S098,S98,Quando estava grávida tomou alguma injeção para prevenir o bebê contra difteria e tétano (mal dos sete dias) – dT ou dTpa? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,3,Não sabe/Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1161,1,S099,S99,Quantas doses dessa injeção tomou durante esta gravidez? ,,1,Número de doses,,,
,,,,,,,2,Não sabe / Não lembra,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1162,1,S09901,S99,Número de doses,,1 a 5,Número de doses,,,
,,,,,,,,Não aplicável,,,
,1163,1,S109,S109,Seu(sua) filho(a) foi pesado ao nascer? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1164,1,S110,S110,Qual foi o peso dele(a) ao nascer? ,,1,Peso em gramas,,,
,,,,,,,2,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,1165,4,S11001,S110,Peso ao nascer (em quilogramas),,0300 a 7000,Valor do peso ao nascer,,,
,,,,,,,9999,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1169,1,S111,S111,Quem fez o parto? ,,1,Médico (a),,,
,,,,,,,2,Enfermeiro (a),,,
,,,,,,,3,Outro (a) profissional de saúde,,,
,,,,,,,4,Parteira,,,
,,,,,,,5,Parentes/amigos,,,
,,,,,,,6,Outro,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1170,2,S112,S112,Onde foi realizado o parto?,,01,Unidade básica de saúde (posto ou centro de saúde ou unidade de saúde da família). ,,,
,,,,,,,02,"Policlínica pública, PAM (Posto de Assistência Médica) ou Centro de Especialidades público",,,
,,,,,,,03,"UPA (Unidade de Pronto Atendimento), outro tipo de pronto atendimento público (24 horas), pronto-socorro ou emergência de hospital público.
",,,
,,,,,,,04,Hospital público ou maternidade pública,,,
,,,,,,,05,Casa de parto,,,
,,,,,,,06,"Consultório particular, clínica privada ou ambulatório de hospital privado.",,,
,,,,,,,07,"Pronto-atendimento ou emergência de hospital privado
",,,
,,,,,,,08,No domicilio,,,
,,,,,,,09,Outro serviço,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1172,1,S113,S113,Pagou algum valor pelo parto? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1173,1,S114,S114,O parto foi feito através do Sistema Único de Saúde (SUS)? ,,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1174,1,S115,S115,Qual foi o tipo de parto? ,,1,Parto normal/vaginal,,,
,,,,,,,2,Cesariana,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1175,1,S116,S116,"Nesta gravidez, entrou em trabalho de parto? ",,1,Sim,,,
,,,,,,,2,Não,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1176,1,S117,S117,Qual o principal motivo de ter tido parto cesáreo? ,,1,Já tinha parto cesário anterior,,,
,,,,,,,2,Queria ligar as trompas,,,
,,,,,,,3,Não queria sentir dor do parto/por ser mais conveniente,,,
,,,,,,,4,Por escolha do médico durante o pré-natal,,,
,,,,,,,5,Indicação médica por complicação na gravidez ou no trabalho de parto,,,
,,,,,,,6,Indicação médica porque não entrou em trabalho de parto,,,
,,,,,,,7,Outro,,,
,,,,,,,9,Ignorado,,,
,,,,,,,,Não aplicável,,,
,1177,1,S118,S118,Quantas semanas de gravidez tinha no momento do parto?,,1,Respondeu o número de semanas,,,
,,,,,,,2,Não sabe/Não lembra,,,
,,,,,,,,Não aplicável,,,
,1178,2,S11801,S118,Quantidade de semanas,,1 a 43,Semanas,,,
,,,,,,,99,Ignorado,,,
,,,,,,,,Não aplicável,,,
